Station,Network,Name,Latitude,Longitude,Elevation,Depth,Datum,Start Date,End Date
TEPS,SM,Wellington Te Papa Museum,-41.290587759,174.781064157,111,,WGS84,2002-03-07T00:00:00Z,9999-01-01T00:00:00Z
TETC,XX,Te Tarata,-38.531531649,175.866388343,544,,WGS84,2001-01-10T12:20:00Z,2001-04-28T10:45:00Z
TEU,XX,Te Uri,-40.248568069,176.357988117,320,,WGS84,1990-02-20T02:23:00Z,1992-04-14T00:46:00Z
TFSS,SM,Wellington Thorndon Fire Station,-41.275427415,174.783054245,9,,WGS84,1999-10-25T00:00:00Z,9999-01-01T00:00:00Z
TGRZ,NZ,Tauranga,-37.728807289,176.260835984,145,,WGS84,2003-02-18T00:00:00Z,9999-01-01T00:00:00Z
THEZ,XX,Maketawa Hut,-39.281162,174.0996906,1506,,NZGD2000,2009-01-01T00:00:00Z,2009-01-02T00:00:00Z
THHS,SM,Taihape Hospital,-39.67995471,175.795593232,459,,WGS84,2007-02-01T00:00:00Z,9999-01-01T00:00:00Z
THLX,XX,Tinakori Hill,-41.2741233,174.770385,174,,WGS84,2014-08-25T00:00:00Z,9999-01-01T00:00:00Z
THOB,SB,Te Horo House,-40.789402441,175.092971338,4,,NZGD2000,2011-01-01T00:00:00Z,2024-09-26T01:25:00Z
THP,PK,Tara Hills,-44.543356232,169.888085075,760,,WGS84,1975-06-18T00:00:00Z,1984-01-22T00:00:00Z
THPS,SM,Taihape Primary School,-39.676764656,175.801403316,435,,WGS84,2001-11-27T00:00:00Z,2005-02-07T00:00:00Z
THQ2,TP,Tauhara North,-38.6684,176.1698,450,,NZGD2000,2012-12-18T00:00:00Z,9999-01-01T00:00:00Z
THSZ,TP,Tauhara South,-38.695963,176.130538,511,,WGS84,2023-09-20T03:08:00Z,9999-01-01T00:00:00Z
THZ,NZ,Top House,-41.762474128,172.905218304,747,,WGS84,1989-12-02T00:00:00Z,9999-01-01T00:00:00Z
TIKO,XX,Tikorangi,-34.529956633,172.864667557,143,,WGS84,2002-08-28T19:48:00Z,2003-01-20T09:54:00Z
TIM,XX,Timaru,-44.415056658,171.250103704,20,,WGS84,1888-01-01T00:00:00Z,1900-12-31T00:00:00Z
TIMA,XX,Timaru,-44.3825,171.0789,243,,WGS84,1995-11-14T00:00:00Z,1996-04-08T00:00:00Z
TIRS,SM,Atiamuri Tirohanga School,-38.468910528,175.909709098,456,,WGS84,2002-06-25T00:00:00Z,9999-01-01T00:00:00Z
TITC,XX,Titirangi,-39.831559581,176.558992159,255,,WGS84,2001-01-08T13:32:00Z,2001-06-24T00:09:00Z
TIWZ,WL,Tintock,-40.776048632,175.885660183,559,,WGS84,2006-03-07T00:00:00Z,9999-01-01T00:00:00Z
TKAS,SM,Tekapo A Power Station,-44.013313732,170.460575541,713,,WGS84,2001-05-04T00:00:00Z,9999-01-01T00:00:00Z
TKEZ,TR,Kiri Road,-39.387744456,174.0076623,330,,WGS84,1993-12-14T00:00:00Z,1996-04-01T11:35:00Z
TKF,XX,Knob's Flat,-44.97836242,168.018757946,380,,WGS84,1988-06-06T05:58:00Z,1988-06-11T20:07:00Z
TKGZ,EC,Te Karaka,-38.4392,177.8485,157,,NZGD2000,2010-03-13T00:00:00Z,9999-01-01T00:00:00Z
TKHS,SM,Te Kuiti High School,-38.332806183,175.155550424,66,,WGS84,2002-07-02T00:00:00Z,9999-01-01T00:00:00Z
TKNZ,SI,Takaka Hill,-41.03355,172.96053,422,,WGS84,2014-06-18T00:00:00Z,9999-01-01T00:00:00Z
TKTH,XX,Tekoteko,-39.111242875,175.738984656,825,,WGS84,1994-01-27T00:00:00Z,1994-04-16T01:06:00Z
TLBF,XX,Mount Tanilba,-44.987360007,167.187247015,949,,WGS84,2000-11-03T21:48:00Z,2000-11-18T04:29:00Z
TLC,CY,Trig L,-45.189671529,169.071370501,1393,,WGS84,1989-06-29T00:00:00Z,1996-04-27T03:07:00Z
TLED,XX,Telegraph,-43.5958,172.20133,123,,WGS84,2010-09-05T00:00:00Z,2012-02-21T01:00:00Z
TLZ,NZ,Tolley Road,-38.3294,175.538,660,,WGS84,2009-05-07T00:00:00Z,9999-01-01T00:00:00Z
TMBS,SM,Taieri Mouth Beach School,-46.07183991,170.1957102,16,,WGS84,2002-06-09T00:00:00Z,9999-01-01T00:00:00Z
TMDS,SM,Te Marua Water Treatment Plant,-41.078083777,175.155439767,180,,WGS84,2002-10-22T00:00:00Z,9999-01-01T00:00:00Z
TMHS,SM,Thames High School,-37.13968503,175.546519476,14,,WGS84,2002-06-27T00:00:00Z,9999-01-01T00:00:00Z
TMP,PK,Tomahawk Gully,-44.313350723,170.120089423,720,,WGS84,1975-06-18T00:00:00Z,1997-04-30T00:00:00Z
TMVZ,CH,Te Maari,-39.11561,175.704064,1200,,WGS84,2013-05-14T00:00:00Z,9999-01-01T00:00:00Z
TMWZ,WL,Te Maipa,-41.106596095,175.890468961,529,,WGS84,2007-02-23T00:00:00Z,9999-01-01T00:00:00Z
TNZ,NZ,Tarata,-39.185441221,174.380467687,123,,WGS84,1962-05-07T00:00:00Z,1985-07-27T00:00:00Z
TO003,EN,Upper Te Maari Fumarole 3,-39.109701,175.672065,1530,,WGS84,2021-05-27T00:00:00Z,9999-01-01T00:00:00Z
TO006,EN,Upper Te Maari Fumarole 6,-39.10924496,175.66824184,1530,,WGS84,2018-08-28T00:00:00Z,9999-01-01T00:00:00Z
TO015,EN,Lower Te Maari Fumarole 15,-39.106219222,175.669882497,1530,,WGS84,2018-08-10T00:00:00Z,9999-01-01T00:00:00Z
TO063,EN,Tongariro Lower Emerald Spring,-39.133929,175.656303,1700,,WGS84,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TOAE,XX,Toatoa,-38.122027446,177.575510587,380,,WGS84,1994-08-07T11:27:00Z,1994-12-17T20:44:00Z
TOBA,XX,Top of the Bruce (SAPSE),-39.2346,175.5433,1480,,WGS84,1996-09-16T00:00:00Z,1997-02-16T00:00:00Z
TOK,OE,Tokyo,-35.684741727,139.758118639,21,,WGS84,1875-06-01T00:00:00Z,9999-01-01T00:00:00Z
TOKS,SM,Te Oka Bay Road SW Banks Peninsula,-43.82243,172.78084,577,,WGS84,2013-03-19T00:00:00Z,9999-01-01T00:00:00Z
TON,NZ,Tongariro,-39.201044242,175.538181851,1120,,WGS84,1945-10-01T00:00:00Z,1966-04-23T00:00:00Z
TON1,XX,Tongariro 1,-39.1319,175.6153,1491,,NZGD2000,2012-07-20T00:00:00Z,2013-06-07T00:00:00Z
TON2,XX,Tongariro 2,-39.10857758,175.6731,1521,,WGS84,2012-07-20T21:30:00Z,2012-11-21T00:00:00Z
TON3,XX,Tongariro 3,-39.1357,175.7106,1236,,WGS84,2012-07-20T00:00:00Z,2013-06-07T00:00:00Z
TON4,XX,Tongariro 4,-39.0779,175.6762,836,,NZGD2000,2012-04-20T00:00:00Z,2013-06-07T00:00:00Z
TON7,XX,Tongariro 7,-39.1283,175.6548,1727,,WGS84,2012-08-22T00:00:00Z,2013-06-07T00:00:00Z
TON8,CH,Tongariro 8,-39.0984817,175.6759733,1260,,WGS84,2013-06-06T00:00:00Z,2014-11-06T23:59:00Z
TON9,CH,Tongariro 9,-39.13147,175.68361,1480,,WGS84,2013-09-26T00:00:00Z,2015-01-01T00:00:00Z
TONV,XX,Tongariro River,-39.231045397,175.778884703,880,,WGS84,1995-09-26T01:42:00Z,1995-10-20T15:09:00Z
TOO,OE,Toolangi,-37.5713,145.4905,604,,NZGD49,1962-01-01T00:00:00Z,9999-01-01T00:00:00Z
TOPA,XX,Tophouse (SAPSE),-41.7627,172.9053,754,,WGS84,1995-11-13T00:00:00Z,1996-04-02T00:00:00Z
TOPV,XX,Top of the Bruce,-39.2327449,175.543481797,1480,,WGS84,1995-09-28T02:46:00Z,1995-12-16T10:56:00Z
TOTM,XX,Totaranui,-40.839473094,172.979843403,220,,WGS84,1993-10-25T06:51:00Z,1994-02-28T21:06:00Z
TOTS,SM,Totara Park Upper Hutt,-41.10492,175.08539,52,,WGS84,2012-06-26T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,EN,Tongariro Upper Emerald,-39.134726,175.654836,1739,,WGS84,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUTL,EN,Upper Tama Lake,-39.187142,175.621117,1315,,WGS84,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TOVZ,CH,Turoa Road End,-39.3046,175.5266,1672,,WGS84,2009-02-11T00:00:00Z,9999-01-01T00:00:00Z
TOZ,NZ,Tahuroa Road,-37.73095563,175.501846822,85,,WGS84,1998-10-15T00:00:00Z,9999-01-01T00:00:00Z
TPLC,SC,Templeton School,-43.549997156,172.471954205,39,,WGS84,2005-02-21T00:00:00Z,9999-01-01T00:00:00Z
TPPS,SM,Taupo Police Station,-38.686325129,176.067470239,380,,WGS84,1999-08-30T00:00:00Z,9999-01-01T00:00:00Z
TPTT,TG,Port of Taranaki,-39.056719,174.038533,0,,WGS84,2025-08-20T01:00:00Z,9999-01-01T00:00:00Z
TRAB,SB,Tunnel Road Rail Overpass,-43.566694,172.693308,0,,WGS84,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAR1,EN,Taranaki Arawhata Road 1,-39.359317,173.935331,257,,WGS84,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRCS,SM,Timaru Roncalli College,-44.402816313,171.244443695,35,,WGS84,2002-06-27T00:00:00Z,2011-12-30T00:00:00Z
TRLG,XX,Tiniroto Lakes,-38.768739915,177.546508083,280,,WGS84,1993-08-13T06:32:00Z,1993-09-09T01:01:00Z
TRMS,SM,Tiraumea,-40.671276,175.990997,260,,WGS84,2014-07-29T00:00:00Z,9999-01-01T00:00:00Z
TRN,XX,Tarndale,-42.186604257,172.911336425,1027,,WGS84,1990-02-15T23:35:00Z,1990-02-17T13:26:00Z
TROB,SB,Tunnel Road Road Overpass,-43.570899,172.69331,0,,WGS84,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRTS,SM,Torrens Terrace Wellington,-41.2987,174.7739,25,,WGS84,2012-02-10T00:00:00Z,9999-01-01T00:00:00Z
TRUC,XX,Taruarau River RATS,-39.499451943,176.243189448,420,,WGS84,2001-01-18T06:17:00Z,2001-06-24T00:07:00Z
TRVZ,CH,Turoa,-39.298816259,175.547821602,2062,,WGS84,2005-03-16T00:00:00Z,9999-01-01T00:00:00Z
TRWZ,WL,Traveller,-41.398042326,175.68789524,379,,WGS84,2005-06-22T00:00:00Z,9999-01-01T00:00:00Z
TRZ,NZ,Taradale,-39.551554275,176.821496428,17,,WGS84,1969-03-20T00:00:00Z,1988-05-25T00:00:00Z
TSFS,SM,Takaka Scott's Farm,-40.84942291,172.821101372,32,,WGS84,2002-10-10T00:00:00Z,9999-01-01T00:00:00Z
TSZ,NZ,Takapari Road,-40.058553101,175.961123866,531,,WGS84,2004-01-26T00:00:00Z,9999-01-01T00:00:00Z
TTH,HB,Taradale Trig,-39.539554037,176.826396531,120,,WGS84,1987-03-19T00:00:00Z,2003-07-26T00:00:00Z
TTHS,SM,Turangi Tongariro High School,-38.986290529,175.815036053,385,,WGS84,2001-11-28T00:00:00Z,9999-01-01T00:00:00Z
TTTV,XX,Torepatutahi,-38.506532269,176.366494536,300,,WGS84,1995-01-10T00:00:00Z,1995-01-20T19:28:00Z
TTTZ,RA,Twotwotwo,-35.33998,174.30415,103,,WGS84,2023-01-16T22:27:00Z,9999-01-01T00:00:00Z
TTW,XX,Te Tohe RATS,-40.321069796,176.427988725,160,,WGS84,1992-03-03T04:09:00Z,1992-04-14T00:46:00Z
TUA,NZ,Tuai,-38.806239836,177.150703094,274,,WGS84,1932-09-01T00:00:00Z,1988-03-09T00:00:00Z
TUC,OE,Tucson,-32.307740199,-110.781318968,985,,WGS84,1909-01-01T00:00:00Z,1999-08-25T00:00:00Z
TUDS,SM,Tuai Power Station,-38.806999851,177.150433088,255,,WGS84,2004-09-01T00:00:00Z,9999-01-01T00:00:00Z
TUHS,SM,Taumarunui High School,-38.864116798,175.248309562,203,,WGS84,2002-09-26T00:00:00Z,9999-01-01T00:00:00Z
TUIC,XX,Tapui B RATS,-38.829540297,177.149703002,240,,WGS84,2001-02-21T06:01:00Z,2001-04-16T00:41:00Z
TUKC,XX,Tukairangi Road,-38.645734255,176.032989964,520,,WGS84,2001-01-01T07:11:00Z,2001-06-24T18:44:00Z
TURI,XX,Turiwhate quarry,-42.75698,171.31736,155,,WGS84,2008-11-02T00:00:00Z,9999-01-01T00:00:00Z
TURV,XX,Turoa,-39.319046571,175.502980973,1300,,WGS84,1995-10-01T11:08:00Z,1996-01-08T22:57:00Z
TUTO,XX,Tuturau,-46.23204,168.88992,286,,WGS84,2014-03-16T00:00:00Z,2014-09-13T00:00:00Z
TUTZ,TP,Tuhingamata,-38.709935426,175.991389223,614,,WGS84,1986-01-01T00:00:00Z,1990-07-02T04:00:00Z
TUVZ,CH,Tukino,-39.267675863,175.654153029,1446,,WGS84,1992-09-17T00:00:00Z,9999-01-01T00:00:00Z
TUWZ,WL,Tuamarina,-41.429388947,173.942892947,132,,WGS84,2004-05-05T00:00:00Z,9999-01-01T00:00:00Z
TUZ,NZ,Tuapeka,-45.953974846,169.631143307,110,,WGS84,1991-04-04T00:00:00Z,9999-01-01T00:00:00Z
TWAS,SM,Twizel Area School,-44.254589089,170.098339469,476,,WGS84,2002-07-04T00:00:00Z,9999-01-01T00:00:00Z
TWGZ,EC,Tauwhareparae,-38.1767,177.9804,687,,NZGD2000,2009-12-09T00:00:00Z,9999-01-01T00:00:00Z
TWKH,XX,Tawhitikuri,-39.111542467,175.555982405,975,,WGS84,1994-02-11T05:15:00Z,1994-03-24T16:44:00Z
TWVZ,CH,Taurewa,-39.070741374,175.437681105,1084,,WGS84,2004-05-18T00:00:00Z,9999-01-01T00:00:00Z
UHCS,SM,Upper Hutt College,-41.12681462,175.040938121,53,,WGS84,2001-10-26T00:00:00Z,9999-01-01T00:00:00Z
UHSS,SM,Upper Hutt Primary School,-41.12638,175.06509,25,,WGS84,2011-06-21T00:00:00Z,9999-01-01T00:00:00Z
UMAT,XX,Upper Mathias,-43.20708,171.13605,740,,WGS84,2008-11-02T00:00:00Z,9999-01-01T00:00:00Z
UNK,XX,Donkey Creek,-42.051098054,171.791422801,290,,WGS84,1991-01-29T00:00:00Z,1991-02-04T20:42:00Z
URZ,NZ,Urewera,-38.259249093,177.110894471,95,,WGS84,1990-10-09T00:00:00Z,9999-01-01T00:00:00Z
UTKS,SM,Utiku Landslide Borehole 2,-39.74637494,175.837768869,365.874,,WGS84,2008-09-09T00:00:00Z,2016-06-03T18:00:00Z
UTU,RT,Utuhina,-38.17659,176.1938,410,,NZGD2000,1986-07-10T00:00:00Z,9999-01-01T00:00:00Z
VEGH,XX,Venture Gorge,-43.983838513,168.953676126,168,,WGS84,2005-05-04T00:00:00Z,2005-05-28T01:53:00Z
VERM,XX,Vernon,-41.556992338,174.116854603,60,,WGS84,1994-03-03T04:19:00Z,1994-03-11T13:07:00Z
VND,NZ,Vanda,-77.5239,161.672,150,,NZGD49,1969-01-15T00:00:00Z,1971-12-31T00:00:00Z
VNDA,GT,Vanda,-77.5172,161.8528,121,,NZGD49,1986-04-12T00:00:00Z,9999-01-01T00:00:00Z
VRZ,NZ,Vera Road,-39.12434088,174.758452563,166,,WGS84,2003-11-26T00:00:00Z,9999-01-01T00:00:00Z
VUWB,SB,Wellington Victoria University Te Puni Student Acc,-41.2923349,174.7672587,88,,NZGD2000,2009-04-15T00:00:00Z,9999-01-01T00:00:00Z
VUWS,SM,Victoria University Law School,-41.279854,174.778399,7,,WGS84,2011-07-06T00:00:00Z,9999-01-01T00:00:00Z
WACZ,SI,Wakanui,-43.9425317,171.839105,97.9,,WGS84,2013-04-03T00:00:00Z,9999-01-01T00:00:00Z
WAHZ,HB,Wakarara,-39.697456316,176.355490117,657,,WGS84,1987-03-19T00:00:00Z,2000-12-05T22:38:00Z
WAI,NZ,Wairiri,-43.495034133,171.868416619,400,,WGS84,1947-03-01T00:00:00Z,1948-03-31T00:00:00Z
WAIA,XX,Waimakariri,-42.989520174,171.462313933,760,,WGS84,1994-06-24T00:42:00Z,1994-07-01T05:04:00Z
WAIC,XX,Waipapa,-38.364927927,175.64718628,340,,WGS84,2001-01-16T11:53:00Z,2001-06-27T20:55:00Z
WAIM,XX,Waihopai,-41.727094721,173.467645608,400,,WGS84,1993-10-19T06:34:00Z,1994-03-12T01:55:00Z
WAIS,SM,Wairakei Research Centre,-38.63246,176.0937,410,,WGS84,2001-12-07T00:00:00Z,9999-01-01T00:00:00Z
WAKC,SC,Waikari,-42.963102826,172.705240104,219,,WGS84,2005-11-14T00:00:00Z,9999-01-01T00:00:00Z
WAKS,SM,Wakarara Rangimaire Farm,-39.772727671,176.25167855,441,,WGS84,2003-06-25T00:00:00Z,9999-01-01T00:00:00Z
WAM,OE,Wambrook,-36.1928,148.8833,200,,NZGD49,1957-01-01T00:00:00Z,9999-01-01T00:00:00Z
WANA,XX,Wanaka,-44.7412,169.1841,500,,WGS84,1995-11-12T00:00:00Z,1996-04-19T04:49:59Z
WANG,XX,Wanganui River,-43.16171,170.60994,125,,WGS84,2008-10-31T00:00:00Z,9999-01-01T00:00:00Z
WANS,SM,Wainuiomata Hill,-41.23121,174.93102,359,,WGS84,2011-08-23T00:00:00Z,9999-01-01T00:00:00Z
WATZ,TP,Waihaha,-38.707934808,175.733186073,560,,WGS84,1996-08-17T00:00:00Z,9999-01-01T00:00:00Z
WAU,XX,Waiau River,-42.249505057,172.633132575,771,,WGS84,1990-02-12T03:34:00Z,1990-02-14T13:54:00Z
WAZ,NZ,Wanganui,-39.754644424,174.985532904,382,,WGS84,2003-07-18T00:00:00Z,9999-01-01T00:00:00Z
WBCS,SM,Westport Buller District Council,-41.755660519,171.599811806,10,,WGS84,2002-04-16T00:00:00Z,9999-01-01T00:00:00Z
WBFS,SM,Weber Fire Station,-40.400881282,176.311146962,130,,WGS84,2002-01-27T00:00:00Z,9999-01-01T00:00:00Z
WBHS,SM,Whangarei Boys High School,-35.714958191,174.31694004,41,,WGS84,2002-06-18T00:00:00Z,9999-01-01T00:00:00Z
WBR,XX,Weber II,-40.406271349,176.287986651,215,,WGS84,1990-05-13T23:00:00Z,1990-05-17T14:00:00Z
WBSZ,SP,Whataroa River Valley,-43.290821,170.406577,70,,WGS84,2015-10-01T00:00:00Z,9999-01-01T00:00:00Z
WCDS,SM,Wanganui Civil Defence Store,-39.933638357,175.047992977,9,,WGS84,2000-03-21T00:00:00Z,9999-01-01T00:00:00Z
WCFS,SM,Wellington Central Fire Station,-41.29315,174.7847889,8,,WGS84,2016-12-02T00:00:00Z,2018-03-15T22:30:00Z
WCSS,SM,Whitecliffs,-43.45775,171.86346,311,,WGS84,2011-12-14T00:00:00Z,9999-01-01T00:00:00Z
WCZ,NZ,Waipu Caves,-35.938642,174.345043,108,,WGS84,1990-10-13T00:00:00Z,9999-01-01T00:00:00Z
WDAS,SM,Wainuiomata Bush Fire Force,-41.257397389,174.948466416,90,,WGS84,2004-06-22T00:00:00Z,9999-01-01T00:00:00Z
WDFS,SM,Ward Fire Station,-41.827398743,174.138423708,34,,WGS84,2002-02-22T00:00:00Z,9999-01-01T00:00:00Z
WDPS,SM,Woodville Police Station,-40.338218939,175.869801664,90,,WGS84,1999-07-29T00:00:00Z,9999-01-01T00:00:00Z
WDSZ,SP,Whataroa Duncan Creek,-43.293605,170.406412,91,,WGS84,2014-06-23T00:00:05Z,9999-01-01T00:00:00Z
WDW,WL,Wainuiomata Dam,-41.266987716,174.993866952,130,,WGS84,1976-12-07T00:00:00Z,1992-07-31T00:00:00Z
WEB,XX,Weber RATS,-40.404471319,176.292386713,260,,WGS84,1990-02-21T00:08:00Z,1990-02-22T20:53:00Z
WEL,NZ,Wellington,-41.284047578,174.768184021,138,,WGS84,1916-01-01T00:00:00Z,9999-01-01T00:00:00Z
WELA,XX,Wellington,-41.284487589,174.768464023,122,,WGS84,1978-01-01T00:00:00Z,1986-12-18T00:00:00Z
WELO,XX,Wellington,-41.284487589,174.768464023,122,,WGS84,1978-01-01T00:00:00Z,1986-12-22T00:00:00Z
WEMS,SM,Wellington Emergency Management Office,-41.27428738,174.779264202,31,,WGS84,1999-05-13T00:00:00Z,9999-01-01T00:00:00Z
WFES,SM,Wellington Featherston Street,-41.283734,174.776347,11,,WGS84,2016-12-13T00:00:00Z,2018-02-07T21:09:00Z
WFSS,SM,Wairoa Fire Station,-39.034244962,177.42490569,0,,WGS84,2008-09-17T00:00:00Z,9999-01-01T00:00:00Z
WFSZ,SP,Whataroa Bird Road,-43.22845,170.38651,49,,WGS84,2014-08-08T00:00:00Z,2015-03-09T00:00:00Z
WGTH,XX,Wilberforce Glenthorne,-43.17764,171.42497,732,,WGS84,2015-01-07T00:00:00Z,9999-01-01T00:00:00Z
WGZ,NZ,Waimangu,-38.286228058,176.387195565,440,,WGS84,1980-08-20T00:00:00Z,1983-12-15T00:00:00Z
WHAO,XX,Waihao,-44.70037,170.78798,379,,WGS84,2014-10-13T00:00:00Z,9999-01-01T00:00:00Z
WHAS,SM,Gaunt Creek,-43.315994,170.32675,198,,WGS84,2012-04-20T00:00:00Z,2022-02-02T09:20:00Z
WHAT,XX,Whanawhana,-39.529552888,176.389691153,420,,WGS84,1993-04-12T23:09:00Z,1993-04-15T23:27:00Z
WHFS,SM,Whataroa Fire Station,-43.261164,170.359029,60,,WGS84,2014-07-16T00:00:00Z,9999-01-01T00:00:00Z
WHH,HB,Whakatau,-38.882739958,176.495194778,921,,WGS84,1987-03-02T00:00:00Z,1997-05-25T03:38:00Z
WHHZ,HB,Waihua,-39.0768,177.2344,317.3,,WGS84,2009-06-07T00:00:00Z,9999-01-01T00:00:00Z
WHPV,XX,Whyte's Peak,-37.851219561,176.261395564,400,,WGS84,1995-01-24T17:44:00Z,1995-05-18T10:17:00Z
WHRZ,RT,Whale Island,-37.8557,176.9748,375,,WGS84,2011-06-27T00:00:00Z,9999-01-01T00:00:00Z
WHSB,SB,Wellington Regional Hospital,-41.308301,174.779271,16.4,,NZGD2000,2009-04-15T00:00:00Z,9999-01-01T00:00:00Z
WHSC,SM,Wharenui School,-43.536473,172.596943,10,,WGS84,2010-08-19T00:00:00Z,9999-01-01T00:00:00Z
WHSZ,SI,Whataroa River,-43.29065,170.40645,110,,WGS84,2020-06-19T00:00:00Z,9999-01-01T00:00:00Z
WHTZ,TP,Whakaroa,-38.665954484,175.957468968,778,,WGS84,1996-08-17T00:00:00Z,9999-01-01T00:00:00Z
WHVZ,CH,Whangaehu Hut,-39.2825,175.5886,2105,,WGS84,2009-03-25T00:00:00Z,9999-01-01T00:00:00Z
WHW,WL,Wrights Hill,-41.295787777,174.738163592,383,,WGS84,1975-09-26T00:00:00Z,1985-09-30T00:00:00Z
WHZ,NZ,Wether Hill Road,-45.892427899,167.947031165,345,,WGS84,1993-03-22T00:00:00Z,9999-01-01T00:00:00Z
WI01,XX,White Island 01,-37.51675,177.19282,51,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI02,XX,White Island 02,-37.5218,177.1924,124,,WGS84,2011-06-14T00:00:00Z,2018-05-19T00:00:00Z
WI03,XX,White Island 03,-37.5116,177.1812,60,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI04,XX,White Island 04,-37.5265,177.1798,130,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI05,XX,White Island 05,-37.514,177.18,100,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI06,XX,White Island 06,-37.5165,177.177,341,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI07,XX,White Island 07,-37.518,177.1778,288,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI08,XX,White Island 08,-37.52,177.1778,304,,WGS84,2011-06-12T00:00:00Z,2018-05-19T00:00:00Z
WI09,XX,White Island 09,-37.522,177.178,287,,WGS84,2011-06-12T00:00:00Z,2018-05-19T00:00:00Z
WI10,XX,White Island 10,-37.5183,177.1794,319,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI12,XX,White Island 12,-37.52564,177.19278,9,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI13,XX,White Island 13,-37.52353,177.19058,17,,WGS84,2011-06-12T00:00:00Z,2018-05-19T00:00:00Z
WI14,XX,White Island 14,-37.52216,177.18849,25,,WGS84,2011-06-13T00:00:00Z,2018-05-19T00:00:00Z
WI15,XX,White Island 15,-37.52165,177.18668,33,,WGS84,2011-06-12T00:00:00Z,2018-05-19T00:00:00Z
WI16,XX,White Island 16,-37.52418,177.1919,8,,WGS84,2011-09-22T00:00:00Z,2011-09-23T00:00:00Z
WI17,XX,White Island 17,-37.52282,177.18955,17,,WGS84,2011-09-22T00:00:00Z,2011-09-23T00:00:00Z
WI227,EN,White Island Fumarole 13,-37.52188,177.189942,9,,WGS84,2018-09-13T00:00:00Z,2023-12-01T00:00:00Z
WIAS,SM,Wellington Airport,-41.32344,174.805996,19,,WGS84,2024-10-11T02:05:00Z,9999-01-01T00:00:00Z
WIAZ,AK,Waiheke Island,-36.793,175.1339,255,,NZGD2000,2010-07-27T00:00:00Z,9999-01-01T00:00:00Z
WICS,SM,Wairoa College,-39.035634969,177.414705559,10,,WGS84,2002-04-18T00:00:00Z,2006-02-21T10:00:00Z
WIGC,SC,Waiau Gorge,-42.701186545,172.800302583,247,,WGS84,2004-11-27T00:00:00Z,9999-01-01T00:00:00Z
WILA,XX,Wilberforce,-43.052021335,171.312611686,720,,WGS84,1994-06-21T21:27:00Z,1994-06-28T23:34:00Z
WIZ,RT,White Island,-37.524510539,177.189301882,40,,WGS84,1976-12-12T00:00:00Z,2023-12-01T00:00:00Z
WJAF,XX,Wet Jacket Arm,-45.632577082,166.893338924,2,,WGS84,1993-03-22T04:51:00Z,1993-06-19T19:24:00Z
WK1,NX,Wairakei 1,-38.643234312,176.08099056,343,,WGS84,1987-08-31T00:00:00Z,1989-07-25T04:04:00Z
WK2,NX,Wairakei 2,-38.621233807,176.047990236,456,,WGS84,1987-10-22T00:00:00Z,1989-07-31T17:20:00Z
WK3,NX,Wairakei 3,-38.603233449,176.045190267,457,,WGS84,1987-09-02T00:00:00Z,1989-07-30T23:30:00Z
WK4,NX,Wairakei 4,-38.61493378,176.091390789,380,,WGS84,1987-08-31T00:00:00Z,1989-07-16T23:09:00Z
WKA,XX,Wairakei A,-38.631934123,176.09569078,360,,WGS84,1990-08-10T18:28:00Z,1990-08-19T01:52:00Z
WKB,XX,Wairakei B,-38.62603404,176.110490983,340,,WGS84,1990-08-13T10:46:00Z,1990-08-22T20:55:00Z
WKC,XX,Wairakei C,-38.623534014,176.12099112,340,,WGS84,1990-08-10T18:28:00Z,1990-08-22T20:55:00Z
WKD,XX,Wairakei D,-38.633534169,176.102390857,380,,WGS84,1990-08-13T10:46:00Z,1990-08-19T01:50:00Z
WKHS,SM,Whakatane High School,-37.961453185,176.985473954,10,,WGS84,2001-12-04T00:00:00Z,9999-01-01T00:00:00Z
WKIO,XX,Waikaia,-45.63784,168.9406,199,,WGS84,2014-03-19T00:00:00Z,2014-09-14T00:00:00Z
WKMT,LG,Whakamoenga,-38.735846,176.010613,367,,WGS84,2025-03-27T00:00:00Z,9999-01-01T00:00:00Z
WKOK,XX,Wilberforce Kokatahi,-42.89413,171.11023,62,,WGS84,2015-01-08T00:00:00Z,9999-01-01T00:00:00Z
WKTO,XX,Waikouaiti,-45.60496,170.70383,85,,WGS84,2014-09-17T00:00:00Z,9999-01-01T00:00:00Z
