Station,Location,Latitude,Longitude,Elevation,Depth,Datum,Survey,Start Date,End Date
TO006,02,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2018-10-08T23:50:00Z,9999-01-01T00:00:00Z
TO006,03,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2018-08-28T00:30:00Z,2024-06-03T23:50:01Z
TO006,04,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2022-06-22T00:00:00Z,9999-01-01T00:00:00Z
TO006,05,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,06,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,07,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO006,08,-39.10924496,175.66824184,1530,,WGS84,External GPS Device,2024-06-04T03:59:59Z,9999-01-01T00:00:00Z
TO015,01,-39.106219222,175.669882497,1530,,WGS84,External GPS Device,2021-11-19T00:30:00Z,9999-01-01T00:00:00Z
TO015,02,-39.106219222,175.669882497,1530,,WGS84,External GPS Device,2018-08-10T00:00:00Z,9999-01-01T00:00:00Z
TO015,03,-39.106219222,175.669882497,1530,,WGS84,External GPS Device,2022-08-01T02:49:00Z,9999-01-01T00:00:00Z
TO063,01,-39.133929,175.656303,1700,,WGS84,External GPS Device,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,02,-39.133929,175.656303,1700,,WGS84,External GPS Device,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,03,-39.133929,175.656303,1700,,WGS84,External GPS Device,2021-05-07T00:00:00Z,9999-01-01T00:00:00Z
TO063,04,-39.133929,175.656303,1700,,WGS84,External GPS Device,2023-03-14T01:00:00Z,9999-01-01T00:00:00Z
TOAE,10,-38.122027446,177.575510587,380,,WGS84,Unknown,1994-08-07T11:27:00Z,1994-12-17T20:44:00Z
TOKS,20,-43.82243,172.78084,577,,WGS84,External GPS Device,2013-03-19T00:05:00Z,9999-01-01T00:00:00Z
TON1,10,-39.1319,175.6153,1491,,NZGD2000,Internal GPS Clock,2012-07-20T21:45:00Z,2013-06-07T00:00:00Z
TON2,10,-39.10857758,175.67314386,1476,,WGS84,External GPS Device,2012-07-20T21:30:00Z,2012-10-12T00:00:00Z
TON2,11,-39.10857,175.6731,1521,,WGS84,External GPS Device,2012-07-27T00:01:00Z,2012-11-21T00:00:00Z
TON3,10,-39.1357,175.7106,1236,,WGS84,External GPS Device,2012-07-20T23:10:00Z,2013-06-07T00:00:00Z
TON4,10,-39.0779,175.6762,836,,NZGD2000,Internal GPS Clock,2012-07-20T23:05:01Z,2013-06-07T00:00:00Z
TON7,10,-39.1283,175.6548,1727,,WGS84,Internal GPS Clock,2012-08-23T00:01:00Z,2013-06-07T00:00:00Z
TON8,10,-39.0984817,175.6759733,1260,,WGS84,Topographic Map,2013-06-07T01:02:00Z,2014-11-06T23:59:00Z
TONV,10,-39.231045397,175.778884703,880,,WGS84,Topographic Map,1995-09-26T01:42:00Z,1995-10-20T15:09:00Z
TOPV,10,-39.2327449,175.543481797,1480,,WGS84,Topographic Map,1995-09-28T02:46:00Z,1995-12-16T10:56:00Z
TOTM,10,-40.839473094,172.979843403,220,,WGS84,Unknown,1993-10-25T06:51:00Z,1994-02-28T21:06:00Z
TOTS,20,-41.10492,175.08539,52,,WGS84,Topographic Map,2012-06-26T02:00:00Z,2016-09-13T04:33:00Z
TOUEM,01,-39.134726,175.654836,1739,,WGS84,External GPS Device,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,02,-39.134726,175.654836,1739,,WGS84,External GPS Device,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,03,-39.134726,175.654836,1739,,WGS84,External GPS Device,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,04,-39.134726,175.654836,1739,,WGS84,External GPS Device,2021-05-21T00:00:00Z,9999-01-01T00:00:00Z
TOUEM,05,-39.134726,175.654836,1739,,WGS84,External GPS Device,2023-03-08T00:30:00Z,9999-01-01T00:00:00Z
TOUTL,01,-39.187142,175.621117,1315,,WGS84,External GPS Device,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TOUTL,02,-39.187142,175.621117,1315,,WGS84,External GPS Device,2019-03-12T03:30:00Z,9999-01-01T00:00:00Z
TOVZ,30,-39.3046,175.5266,1672,,WGS84,Internal GPS Clock,2009-02-11T04:00:00Z,9999-01-01T00:00:00Z
TOZ,10,-37.73095563,175.501846822,85,,WGS84,Internal GPS Clock,1998-10-15T00:00:00Z,9999-01-01T00:00:00Z
TOZ,20,-37.73095563,175.501846822,85,,WGS84,Internal GPS Clock,1998-10-15T00:00:00Z,2016-01-13T21:00:00Z
TOZ,21,-37.73094,175.50185,117,,WGS84,Internal GPS Clock,2016-01-14T00:00:00Z,9999-01-01T00:00:00Z
TPLC,20,-43.549997156,172.471954205,39,,WGS84,Internal GPS Clock,2005-02-21T00:00:00Z,2020-12-17T00:10:00Z
TPLC,21,-43.550901,172.473484,39,,WGS84,Internal GPS Clock,2024-06-25T21:59:00Z,9999-01-01T00:00:00Z
TPPS,20,-38.686325129,176.067470239,380,,WGS84,Internal GPS Clock,1999-08-30T16:50:00Z,2005-11-04T00:00:00Z
TPPS,21,-38.686325129,176.067470239,380,,WGS84,Internal GPS Clock,2005-12-21T00:00:00Z,9999-01-01T00:00:00Z
TPTT,40,-39.056719,174.038533,0,,WGS84,Topographic Map,2025-08-20T01:00:00Z,9999-01-01T00:00:00Z
TPTT,41,-39.056719,174.038533,0,,WGS84,Topographic Map,2025-08-20T01:00:00Z,9999-01-01T00:00:00Z
TRAB,21,-43.566694,172.693308,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,22,-43.566999,172.693423,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,23,-43.567126,172.693333,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,24,-43.567139,172.693358,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,25,-43.56727,172.693307,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,26,-43.567286,172.693335,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,27,-43.567567,172.693252,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAB,28,-43.567234,172.693501,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRAR1,01,-39.359317,173.935331,257,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,02,-39.359355,173.935258,255,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,03,-39.359355,173.935258,255,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,04,-39.359355,173.935258,255,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,05,-39.359317,173.935331,257,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRAR1,06,-39.359317,173.935331,257,,WGS84,External GPS Device,2022-09-07T03:50:00Z,9999-01-01T00:00:00Z
TRCS,20,-44.402816313,171.244443695,35,,WGS84,Internal GPS Clock,2002-06-27T03:00:00Z,2011-12-29T00:00:00Z
TRLG,10,-38.768739915,177.546508083,280,,WGS84,Topographic Map,1993-08-13T06:32:00Z,1993-09-09T01:01:00Z
TRMS,20,-40.671276,175.990997,260,,WGS84,Unknown,2014-07-29T01:45:00Z,2024-01-18T21:41:00Z
TRMS,21,-40.671122,175.990658,260,,WGS84,Internal GPS Clock,2024-01-19T03:27:00Z,9999-01-01T00:00:00Z
TRN,10,-42.186604257,172.911336425,1027,,WGS84,Unknown,1990-02-15T23:35:00Z,1990-02-17T13:26:00Z
TROB,21,-43.570899,172.69331,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,22,-43.571052,172.693447,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,23,-43.571078,172.693356,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,24,-43.571052,172.693447,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,25,-43.57129,172.693481,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,26,-43.571264,172.693572,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,27,-43.571479,172.693664,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TROB,28,-43.571001,172.693619,0,,WGS84,Topographic Map,2013-08-02T00:00:00Z,9999-01-01T00:00:00Z
TRTS,20,-41.2987,174.7739,25,,WGS84,Topographic Map,2012-02-10T00:00:10Z,9999-01-01T00:00:00Z
TRVZ,10,-39.298816259,175.547821602,2062,,WGS84,Internal GPS Clock,2005-03-16T01:00:00Z,9999-01-01T00:00:00Z
TRVZ,30,-39.298816259,175.547821602,2062,,WGS84,External GPS Device,2009-04-14T22:15:00Z,9999-01-01T00:00:00Z
TRVZ,31,-39.298816259,175.547821602,2062,,WGS84,External GPS Device,2024-11-26T23:09:00Z,9999-01-01T00:00:00Z
TRWZ,10,-41.398042326,175.68789524,379,,WGS84,Internal GPS Clock,2005-06-22T00:00:00Z,9999-01-01T00:00:00Z
TRWZ,20,-41.398030,175.687893,371,,WGS84,Internal GPS Clock,2023-11-23T21:52:00Z,9999-01-01T00:00:00Z
TSFS,20,-40.84942291,172.821101372,32,,WGS84,Internal GPS Clock,2002-10-10T04:00:00Z,9999-01-01T00:00:00Z
TSZ,10,-40.058553101,175.961123866,531,,WGS84,Internal GPS Clock,2004-01-26T00:00:00Z,9999-01-01T00:00:00Z
TSZ,20,-40.058553101,175.961123866,531,,WGS84,Internal GPS Clock,2004-01-26T00:00:00Z,2013-07-01T23:00:00Z
TSZ,21,-40.058544,175.96114,558,,WGS84,Internal GPS Clock,2013-07-02T21:54:34Z,9999-01-01T00:00:00Z
TTH,10,-39.539554037,176.826396531,120,,WGS84,Unknown,1987-03-19T17:19:00Z,1997-08-04T04:05:00Z
TTH,11,-39.539554037,176.826396531,120,,WGS84,Unknown,1997-07-31T03:49:00Z,2000-12-05T22:38:00Z
TTHS,20,-38.986290529,175.815036053,385,,WGS84,Internal GPS Clock,2001-11-28T00:00:00Z,9999-01-01T00:00:00Z
TTTV,10,-38.506532269,176.366494536,300,,WGS84,Unknown,1995-01-10T16:31:00Z,1995-01-20T19:28:00Z
TTTZ,10,-35.33998,174.30415,103,,WGS84,Internal GPS Clock,2023-01-16T22:27:00Z,9999-01-01T00:00:00Z
TUDS,20,-38.806999851,177.150433088,255,,WGS84,Internal GPS Clock,2004-09-01T00:00:00Z,9999-01-01T00:00:00Z
TUHS,20,-38.864116798,175.248309562,203,,WGS84,Internal GPS Clock,2002-09-27T00:00:00Z,9999-01-01T00:00:00Z
TUKC,10,-38.645734255,176.032989964,520,,WGS84,Unknown,2001-02-25T02:59:00Z,2001-06-24T18:44:00Z
TURV,10,-39.319046571,175.502980973,1300,,WGS84,Topographic Map,1995-10-01T11:08:00Z,1996-01-08T22:57:00Z
TUTO,10,-46.23204,168.88992,286,,WGS84,External GPS Device,2014-03-16T23:10:00Z,2014-09-13T00:00:00Z
TUTZ,10,-38.709935426,175.991389223,614,,WGS84,Unknown,1987-03-08T09:23:00Z,1990-07-02T04:00:00Z
TUVZ,10,-39.267675863,175.654153029,1446,,WGS84,Internal GPS Clock,1993-11-12T03:00:00Z,9999-01-01T00:00:00Z
TUVZ,11,-39.267675863,175.654153029,1446,,WGS84,Internal GPS Clock,1994-05-16T19:00:00Z,2005-08-28T03:00:00Z
TUVZ,12,-39.267675863,175.654153029,1446,,WGS84,Internal GPS Clock,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
TUWZ,10,-41.429388947,173.942892947,132,,WGS84,Internal GPS Clock,2004-05-05T00:00:00Z,9999-01-01T00:00:00Z
TUWZ,20,-41.429389,173.942893,101,,WGS84,External GPS Device,2016-12-07T00:00:05Z,9999-01-01T00:00:00Z
TUZ,10,-45.953974846,169.631143307,110,,WGS84,Internal GPS Clock,1991-04-04T17:54:00Z,9999-01-01T00:00:00Z
TUZ,20,-45.953974846,169.631143307,110,,WGS84,Internal GPS Clock,2003-09-10T00:00:00Z,2015-10-27T05:00:00Z
TUZ,21,-45.954026,169.631164,108,,WGS84,Internal GPS Clock,2015-10-27T05:05:00Z,9999-01-01T00:00:00Z
TWAS,20,-44.254589089,170.098339469,476,,WGS84,Internal GPS Clock,2002-07-04T00:00:00Z,2025-04-16T00:26:00Z
TWGZ,10,-38.1767,177.9804,687,,NZGD2000,Internal GPS Clock,2009-12-09T12:05:00Z,9999-01-01T00:00:00Z
TWKH,10,-39.111542467,175.555982405,975,,WGS84,Unknown,1994-02-11T05:15:00Z,1994-03-24T16:44:00Z
TWVZ,10,-39.071001379,175.437731105,1084,,WGS84,Internal GPS Clock,2004-05-18T02:00:00Z,9999-01-01T00:00:00Z
UHCS,20,-41.12681462,175.040938121,53,,WGS84,Internal GPS Clock,2001-10-26T00:00:00Z,9999-01-01T00:00:00Z
UHSS,20,-41.12637,175.06509,25,,WGS84,Unknown,2011-06-21T01:00:00Z,9999-01-01T00:00:00Z
UNK,10,-42.051098054,171.791422801,290,,WGS84,Unknown,1991-01-29T23:15:00Z,1991-02-04T20:42:00Z
URZ,10,-38.259249093,177.110894471,95,,WGS84,Internal GPS Clock,2001-05-21T00:00:00Z,9999-01-01T00:00:00Z
URZ,11,-38.259249093,177.110894471,95,,WGS84,Internal GPS Clock,1990-10-09T06:44:00Z,2001-12-20T06:52:00Z
URZ,20,-38.259249093,177.110894471,95,,WGS84,Internal GPS Clock,2001-05-21T00:00:00Z,9999-01-01T00:00:00Z
UTKS,20,-39.74637494,175.837768869,365.874,,WGS84,External GPS Device,2008-09-09T11:21:00Z,2016-06-03T18:00:00Z
UTU,10,-38.17659,176.1938,410,,NZGD2000,External GPS Device,1988-11-15T05:17:00Z,2024-07-02T22:47:00Z
UTU,11,-38.17572552,176.192393586,410,,WGS84,Unknown,1987-04-30T11:00:00Z,1999-06-20T05:00:00Z
UTU,12,-38.17572552,176.192393586,410,,WGS84,Unknown,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
UTU,13,-38.17659,176.1938,410,,NZGD2000,External GPS Device,2024-07-03T00:26:00Z,9999-01-01T00:00:00Z
VEGH,10,-43.983838513,168.953676126,168,,WGS84,Unknown,2005-05-04T13:23:00Z,2005-05-28T01:53:00Z
VERM,10,-41.556992338,174.116854603,60,,WGS84,Unknown,1994-03-03T04:20:00Z,1994-03-11T13:07:00Z
VRZ,10,-39.12434088,174.758452563,166,,WGS84,Internal GPS Clock,2003-11-26T00:00:00Z,9999-01-01T00:00:00Z
VRZ,20,-39.12434088,174.758452563,166,,WGS84,Internal GPS Clock,2003-11-26T00:00:00Z,2014-03-19T02:59:00Z
VRZ,21,-39.124341,174.75845,172,,WGS84,Internal GPS Clock,2014-03-19T03:00:00Z,9999-01-01T00:00:00Z
VUWB,21,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:01:00Z,9999-01-01T00:00:00Z
VUWB,22,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:01:00Z,9999-01-01T00:00:00Z
VUWB,23,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:01:00Z,9999-01-01T00:00:00Z
VUWB,24,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
VUWB,25,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWB,26,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWB,27,-41.2924261,174.7672074,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWB,28,-41.2921982,174.7673357,88,,NZGD2000,External GPS Device,2009-04-15T00:01:00Z,9999-01-01T00:00:00Z
VUWB,29,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
VUWB,2A,-41.2924261,174.7672074,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWB,2B,-41.2923349,174.7672587,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWB,2C,-41.2921982,174.7673357,88,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
VUWS,20,-41.279854,174.778399,7,,WGS84,Topographic Map,2011-07-06T02:30:00Z,9999-01-01T00:00:00Z
WACZ,10,-43.9425317,171.839105,97.9,,WGS84,Internal GPS Clock,2013-04-03T05:00:00Z,9999-01-01T00:00:00Z
WAHZ,10,-39.697456316,176.355490117,657,,WGS84,Unknown,1987-03-19T17:19:00Z,1997-08-04T09:57:00Z
WAHZ,11,-39.697456316,176.355490117,657,,WGS84,Unknown,1997-07-31T04:36:00Z,2000-12-05T22:38:00Z
WAIA,10,-42.989520174,171.462313933,760,,WGS84,Topographic Map,1994-06-24T00:42:00Z,1994-07-01T05:04:00Z
WAIC,10,-38.364927927,175.64718628,340,,WGS84,Unknown,2001-01-16T11:53:00Z,2001-06-27T20:55:00Z
WAIM,10,-41.727094721,173.467645608,400,,WGS84,Unknown,1993-10-19T06:34:00Z,1994-03-12T01:55:00Z
WAIS,20,-38.632464129,176.093700754,390,,WGS84,Internal GPS Clock,2001-12-07T00:00:00Z,9999-01-01T00:00:00Z
WAKC,20,-42.963102826,172.705240104,219,,WGS84,Internal GPS Clock,2005-11-14T01:00:02Z,9999-01-01T00:00:00Z
WAKS,20,-39.772727671,176.25167855,441,,WGS84,Internal GPS Clock,2003-06-25T04:00:00Z,9999-01-01T00:00:00Z
WANA,10,-44.7412,169.1841,500,,WGS84,Unknown,1995-11-12T00:00:01Z,1996-04-19T04:49:59Z
WANS,20,-41.23122,174.93102,367,,WGS84,Unknown,2011-08-23T01:15:01Z,9999-01-01T00:00:00Z
WATZ,10,-38.708124811,175.732926069,560,,WGS84,Internal GPS Clock,1996-09-04T23:51:00Z,9999-01-01T00:00:00Z
WATZ,11,-38.708124811,175.732926069,560,,WGS84,Unknown,1997-03-04T04:00:00Z,1997-06-21T19:00:00Z
WATZ,12,-38.708124811,175.732926069,560,,WGS84,Internal GPS Clock,1996-08-17T04:36:00Z,2003-03-31T11:42:00Z
WAU,10,-42.249505057,172.633132575,771,,WGS84,Unknown,1990-02-12T03:34:00Z,1990-02-14T13:54:00Z
WAZ,10,-39.754644424,174.985532904,382,,WGS84,Internal GPS Clock,2003-07-18T00:00:00Z,9999-01-01T00:00:00Z
WAZ,20,-39.754644424,174.985532904,382,,WGS84,Internal GPS Clock,2003-07-18T00:00:00Z,9999-01-01T00:00:00Z
WBCS,20,-41.755660519,171.599811806,10,,WGS84,Internal GPS Clock,2002-04-16T00:00:00Z,9999-01-01T00:00:00Z
WBFS,20,-40.400881282,176.311146962,130,,WGS84,Internal GPS Clock,2002-01-27T00:30:00Z,9999-01-01T00:00:00Z
WBHS,20,-35.714958191,174.31694004,41,,WGS84,Internal GPS Clock,2002-06-18T00:00:00Z,2022-05-18T07:28:00Z
WBHS,21,-35.716057,174.316960,41,,WGS84,Internal GPS Clock,2023-01-17T23:15:00Z,9999-01-01T00:00:00Z
WBR,10,-40.406271349,176.287986651,215,,WGS84,Unknown,1990-05-13T23:00:00Z,1990-05-17T14:00:00Z
WCDS,20,-39.933638357,175.047992977,9,,WGS84,Internal GPS Clock,2000-03-21T02:00:00Z,9999-01-01T00:00:00Z
WCFS,20,-41.29315,174.7847889,8,,WGS84,Internal GPS Clock,2016-12-02T01:42:00Z,2018-03-15T22:30:00Z
WCSS,20,-43.45775,171.86346,311,,WGS84,Internal GPS Clock,2011-12-14T23:55:00Z,9999-01-01T00:00:00Z
WCZ,10,-35.938642,174.345043,108,,WGS84,Internal GPS Clock,1990-10-13T22:56:00Z,9999-01-01T00:00:00Z
WCZ,20,-35.938642,174.345043,108,,WGS84,Internal GPS Clock,2003-08-26T00:00:00Z,2017-02-22T03:00:00Z
WCZ,21,-35.93882,174.345003,125,,WGS84,Internal GPS Clock,2017-02-22T03:05:00Z,9999-01-01T00:00:00Z
WDAS,20,-41.257397389,174.948466416,90,,WGS84,Internal GPS Clock,2004-06-22T04:00:00Z,9999-01-01T00:00:00Z
WDAS,21,-41.257397389,174.948466416,90,,WGS84,Internal GPS Clock,2004-06-22T04:00:00Z,2014-06-06T00:00:00Z
WDAS,22,-41.257397389,174.948466416,90,,WGS84,Internal GPS Clock,2004-06-22T04:00:00Z,2014-06-06T00:00:00Z
WDAS,23,-41.257397389,174.948466416,90,,WGS84,Internal GPS Clock,2004-06-22T04:00:00Z,2014-06-06T00:00:00Z
WDFS,20,-41.827398743,174.138423708,34,,WGS84,Internal GPS Clock,2002-02-22T23:30:00Z,9999-01-01T00:00:00Z
WDPS,20,-40.338218939,175.869801664,90,,WGS84,Internal GPS Clock,1999-07-29T19:00:00Z,9999-01-01T00:00:00Z
WDSZ,10,-43.293605,170.406412,91,,WGS84,External GPS Device,2014-06-23T00:00:05Z,9999-01-01T00:00:00Z
WDW,10,-41.266987716,174.993866952,130,,WGS84,Unknown,1986-09-22T00:00:00Z,1992-04-25T08:00:00Z
WEL,10,-41.284047578,174.768184021,138,,WGS84,Internal GPS Clock,1987-08-18T10:48:00Z,9999-01-01T00:00:00Z
WEL,11,-41.284047578,174.768184021,138,,WGS84,Internal GPS Clock,1986-09-22T00:00:00Z,2016-08-29T03:00:00Z
WEL,12,-41.284047578,174.768184021,138,,WGS84,Internal GPS Clock,2014-11-03T02:10:00Z,2015-03-24T00:00:00Z
WEL,20,-41.284047578,174.768184021,138,,WGS84,Internal GPS Clock,1990-10-03T03:04:00Z,9999-01-01T00:00:00Z
WEL,21,-41.284047578,174.768184021,138,,WGS84,Internal GPS Clock,1990-10-03T14:20:00Z,2019-04-10T00:30:00Z
WEMS,20,-41.27428738,174.779264202,31,,WGS84,Internal GPS Clock,1999-05-13T00:00:00Z,9999-01-01T00:00:00Z
WFES,20,-41.283734,174.776347,11,,WGS84,Topographic Map,2016-12-13T01:20:00Z,2018-02-07T21:09:00Z
WFSS,20,-39.035191,177.420807,30,,WGS84,Unknown,2008-09-17T05:20:00Z,9999-01-01T00:00:00Z
WHAO,10,-44.70037,170.78798,379,,WGS84,External GPS Device,2014-10-13T01:01:00Z,2015-04-12T01:00:00Z
WHAS,20,-43.314319211,170.326847608,198,,WGS84,Internal GPS Clock,2012-04-20T00:05:00Z,2022-02-02T09:20:00Z
WHAT,10,-39.529552888,176.389691153,420,,WGS84,Unknown,1993-04-12T23:09:00Z,1993-04-15T23:27:00Z
WHFS,20,-43.261164,170.359029,60,,WGS84,External GPS Device,2014-07-16T05:30:00Z,9999-01-01T00:00:00Z
WHH,10,-38.882739958,176.495194778,921,,WGS84,Unknown,1987-03-19T17:19:00Z,1997-05-25T03:38:00Z
WHH,11,-38.882739958,176.495194778,921,,WGS84,Unknown,1987-03-05T01:20:00Z,1987-11-14T00:46:00Z
WHHZ,10,-39.0768,177.2344,317.3,,WGS84,Internal GPS Clock,2009-06-07T22:40:05Z,9999-01-01T00:00:00Z
WHRZ,10,-37.8557,176.9748,375,,WGS84,Internal GPS Clock,2011-06-27T01:00:00Z,9999-01-01T00:00:00Z
WHSB,21,-41.308301,174.779271,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
WHSB,22,-41.308301,174.779271,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:03Z,9999-01-01T00:00:00Z
WHSB,23,-41.3089716,174.7788586,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,24,-41.3089716,174.7788586,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,25,-41.3095012,174.7796385,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,26,-41.3095012,174.7796385,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,27,-41.308782,174.7799477,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,2016-11-01T00:00:00Z
WHSB,28,-41.308301,174.779271,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,29,-41.3095012,174.7796385,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2A,-41.3093749,174.7795998,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2B,-41.3093749,174.7795998,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2C,-41.3093749,174.7795998,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2D,-41.3093749,174.7795998,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2E,-41.3090493,174.7799413,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2F,-41.3083642,174.7792903,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSB,2G,-41.3091806,174.7791873,16.4,,NZGD2000,External GPS Device,2009-04-15T00:00:04Z,9999-01-01T00:00:00Z
WHSZ,10,-43.29065,170.40645,110,,WGS84,Internal GPS Clock,2020-06-19T00:00:00Z,9999-01-01T00:00:00Z
WHSZ,11,-43.29065,170.40645,110,,WGS84,Internal GPS Clock,2021-11-03T22:57:00Z,9999-01-01T00:00:00Z
WHSZ,20,-43.29065,170.40645,110,,WGS84,External GPS Device,2020-06-19T00:00:00Z,9999-01-01T00:00:00Z
WHTZ,10,-38.665954484,175.957468968,822,,WGS84,Internal GPS Clock,1996-09-04T23:51:00Z,2024-08-06T21:48:00Z
WHTZ,11,-38.665954484,175.957468968,822,,WGS84,Internal GPS Clock,1997-03-04T04:00:00Z,1997-06-24T05:00:00Z
WHTZ,12,-38.665954484,175.957468968,822,,WGS84,Internal GPS Clock,1996-08-17T04:36:00Z,2003-03-24T01:18:00Z
WHTZ,13,-38.665838,175.957742,778,,WGS84,Internal GPS Clock,2024-08-06T23:28:00Z,9999-01-01T00:00:00Z
WHVZ,10,-39.2825,175.5886,2105,,WGS84,Internal GPS Clock,2009-04-14T00:30:00Z,9999-01-01T00:00:00Z
WHVZ,30,-39.2825,175.5886,2105,,WGS84,External GPS Device,2009-03-25T04:00:00Z,9999-01-01T00:00:00Z
WHVZ,31,-39.2825,175.5886,2105,,WGS84,External GPS Device,2024-07-10T01:29:00Z,9999-01-01T00:00:00Z
WHZ,10,-45.892427899,167.947031165,345,,WGS84,Internal GPS Clock,1993-03-22T15:45:00Z,9999-01-01T00:00:00Z
