Station,Location,Sublocation,Property,Description,Aspect,Start Date,End Date
WI220,MC01,01,Br-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Ca-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Cl-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,F-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Fe-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,H2S-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,K-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Li-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Mg-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,NH3-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,Na-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,PO4-P-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,SO4-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,SiO2-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,d18O-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,d2H-conc,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,pH,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC01,01,temperature,stream,at beach,2001-04-19T00:00:00Z,2018-07-18T00:00:00Z
WI220,MC02,01,Al-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,As-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,B-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Br-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Ca-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Cl-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,F-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Fe-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,H2S-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,K-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Li-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Mg-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,NH3-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,NO3-N-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,Na-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,PO4-P-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,SO4-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,SiO2-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,d18O-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,d2H-conc,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,pH,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC02,01,temperature,stream,above confluence,2004-08-03T00:00:00Z,2008-02-21T00:00:00Z
WI220,MC03,01,Al-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,As-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,B-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Br-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Ca-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Cl-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,F-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Fe-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,K-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Li-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Mg-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,NH3-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,NO3-N-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,Na-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,PO4-P-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,SO4-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,SiO2-conc,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,pH,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI220,MC03,01,temperature,stream,below confluence,2004-10-15T00:00:00Z,2004-10-15T00:00:00Z
WI221,MC01,01,Al-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,As-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,B-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Br-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Ca-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Cl-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,F-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Fe-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,H2S-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,K-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Li-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Mg-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,NH3-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,NO3-N-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,Na-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,PO4-P-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,SO4-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,SiO2-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,d18O-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,d2H-conc,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,pH,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC01,01,temperature,spring,original black pot,1995-11-15T00:00:00Z,2007-07-25T00:00:00Z
WI221,MC02,01,Al-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,As-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,B-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Br-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Ca-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Cl-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,F-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Fe-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,H2S-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,K-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Li-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Mg-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,NH3-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,NO3-N-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,Na-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,PO4-P-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,SO4-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,SiO2-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,d18O-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,d2H-conc,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,pH,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC02,01,temperature,spring,little black pot,2005-03-08T00:00:00Z,2013-07-09T00:00:00Z
WI221,MC03,01,Al-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,As-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,B-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Br-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Ca-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Cl-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,F-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Fe-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,H2S-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,K-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Li-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Mg-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,NH3-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,NO3-N-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,Na-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,PO4-P-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,SO4-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,SiO2-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,d18O-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,d2H-conc,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,pH,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC03,01,temperature,spring,little black pot north,2015-02-25T00:00:00Z,2019-10-09T00:00:00Z
WI221,MC04,01,Al-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,As-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,B-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Br-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Ca-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Cl-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,F-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Fe-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,H2S-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,K-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Li-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Mg-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,NH3-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,NO3-N-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,Na-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,PO4-P-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,SO4-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,SiO2-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,d18O-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,d2H-conc,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI221,MC04,01,pH,spring,little black pot south,2014-01-16T00:00:00Z,9999-01-01T00:00:00Z
WI221,MC04,01,temperature,spring,little black pot south,2014-01-16T00:00:00Z,2015-09-30T00:00:00Z
WI222,MC01,01,Al-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,As-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,B-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Br-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Ca-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Cl-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,F-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Fe-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,H2S-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,K-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Li-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Mg-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,NH3-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,NO3-N-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,Na-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,PO4-P-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,SO4-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,SiO2-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,d18O-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,d2H-conc,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,pH,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI222,MC01,01,temperature,spring,,2004-09-17T00:00:00Z,2015-02-25T00:00:00Z
WI223,MC01,01,Al-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,As-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,B-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Br-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Ca-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Cl-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,F-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Fe-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,H2S-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,K-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Li-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Mg-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,NH3-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,NO3-N-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,Na-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,PO4-P-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,SO4-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,SiO2-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,d18O-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,d2H-conc,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,pH,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI223,MC01,01,temperature,spring,,2005-08-26T00:00:00Z,2013-07-09T00:00:00Z
WI224,MC01,01,Al-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,As-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,B-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Br-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Ca-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Cl-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,F-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Fe-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,H2S-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,K-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Li-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Mg-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,NH3-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,NO3-N-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,Na-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,PO4-P-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,SO4-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,SiO2-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,d18O-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,d2H-conc,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,pH,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI224,MC01,01,temperature,spring,,2005-11-08T00:00:00Z,2012-06-11T00:00:00Z
WI225,MC01,01,Al-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,As-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,B-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Br-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Ca-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Cl-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,F-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Fe-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,H2S-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,K-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Li-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Mg-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,NH3-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,NO3-N-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,Na-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,PO4-P-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,SO4-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,SiO2-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,d18O-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,d2H-conc,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,pH,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC01,01,temperature,spring,northwest pool,2009-08-12T00:00:00Z,2019-06-29T00:00:00Z
WI225,MC02,01,Al-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,As-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,B-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Br-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Ca-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Cl-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,F-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Fe-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,H2S-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,K-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Li-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Mg-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,NH3-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,Na-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,SO4-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,SiO2-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,d18O-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,d2H-conc,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,pH,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI225,MC02,01,temperature,spring,southeast pool,2009-11-20T00:00:00Z,2016-11-09T00:00:00Z
WI226,MC01,01,Al-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
WI226,MC01,01,As-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
WI226,MC01,01,B-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
WI226,MC01,01,Br-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
WI226,MC01,01,Ca-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
WI226,MC01,01,Cl-conc,stream,,2004-08-03T00:00:00Z,2014-03-28T00:00:00Z
